id,user_id,lesson_id,attemps,points,created,querytext
638,61eb70ee-c497-4a78-90a5-1e77d238a97b,11647,1,3,2020-12-01 01:38:11.269181,react native
639,61eb70ee-c497-4a78-90a5-1e77d238a97b,12530,1,3,2020-12-01 01:39:42.613631,diseño
640,61eb70ee-c497-4a78-90a5-1e77d238a97b,11709,1,2,2020-12-01 01:40:28.795688,diseño
641,61eb70ee-c497-4a78-90a5-1e77d238a97b,12888,1,3,2020-12-01 01:41:08.512124,diseño
642,903aad28-7ff9-4cff-870f-08fa4c9ae3ff,12595,1,5,2020-12-02 14:35:00.830621,react
643,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,12349,1,5,2020-12-02 16:08:14.498179,Quiero aprender react
644,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,11819,2,4,2020-12-02 16:08:59.369953,Quiero aprender react
645,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,12859,3,4,2020-12-02 16:09:19.109998,Quiero aprender react
646,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,11819,1,1,2020-12-02 16:11:04.338601,Necesito ayuda con la planificación de tareas
647,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,11838,2,5,2020-12-02 16:11:20.402451,Necesito ayuda con la planificación de tareas
648,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,12888,3,4,2020-12-02 16:11:30.999250,Necesito ayuda con la planificación de tareas
649,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,11819,1,1,2020-12-02 16:12:26.583578,Entregame buenas prácticas de desarrollo
650,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,12349,2,3,2020-12-02 16:12:37.673090,Entregame buenas prácticas de desarrollo
651,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,12569,3,5,2020-12-02 16:12:49.203303,Entregame buenas prácticas de desarrollo
652,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,12858,1,5,2020-12-02 16:14:46.667338,Cómo usar git
653,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,12721,1,5,2020-12-02 16:14:59.158156,Cómo usar git
654,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,12643,1,4,2020-12-02 16:15:15.600042,Cómo usar git
655,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,12540,1,5,2020-12-02 16:16:51.713584,backend
656,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,12843,1,5,2020-12-02 16:17:01.633502,backend
657,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,11989,1,3,2020-12-02 16:17:35.548467,backend
658,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,12893,1,5,2020-12-02 16:18:20.185407,api
659,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,12940,1,5,2020-12-02 16:18:35.897074,api
660,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,11360,1,4,2020-12-02 16:19:03.987522,api
661,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,12449,1,5,2020-12-02 16:19:46.890501,deploy
662,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,11999,1,5,2020-12-02 16:19:59.401840,deploy
663,7dc9d455-c32c-42cb-ac7c-49b998d3bbc3,12371,1,4,2020-12-02 16:20:21.673951,deploy
664,dfc32a4e-0927-4a12-acfa-bdf32f0f4c64,12595,1,4,2020-12-03 13:10:16.571268,react
665,dfc32a4e-0927-4a12-acfa-bdf32f0f4c64,11630,2,2,2020-12-03 13:10:35.175750,react
666,dfc32a4e-0927-4a12-acfa-bdf32f0f4c64,11722,3,5,2020-12-03 13:10:52.777139,react
667,dfc32a4e-0927-4a12-acfa-bdf32f0f4c64,11819,1,4,2020-12-03 13:14:01.137591,Entregame buenas prácticas
668,dfc32a4e-0927-4a12-acfa-bdf32f0f4c64,11819,1,4,2020-12-03 13:17:29.500278,django sin experiencia
669,dfc32a4e-0927-4a12-acfa-bdf32f0f4c64,12888,1,2,2020-12-03 13:17:38.078737,django sin experiencia
670,dfc32a4e-0927-4a12-acfa-bdf32f0f4c64,12569,1,1,2020-12-03 13:17:47.541065,django sin experiencia
671,dfc32a4e-0927-4a12-acfa-bdf32f0f4c64,12888,1,5,2020-12-03 13:19:14.715844,relacion compañeros
672,dfc32a4e-0927-4a12-acfa-bdf32f0f4c64,12591,1,2,2020-12-03 13:19:23.829455,relacion compañeros
673,dfc32a4e-0927-4a12-acfa-bdf32f0f4c64,12012,1,5,2020-12-03 13:19:32.535357,relacion compañeros
674,dfc32a4e-0927-4a12-acfa-bdf32f0f4c64,12383,1,2,2020-12-03 13:19:42.910984,relacion compañeros
675,dfc32a4e-0927-4a12-acfa-bdf32f0f4c64,12349,1,5,2020-12-03 13:20:09.565275,versiones react
676,dfc32a4e-0927-4a12-acfa-bdf32f0f4c64,11654,1,3,2020-12-03 13:20:26.589537,versiones react
677,dfc32a4e-0927-4a12-acfa-bdf32f0f4c64,11722,1,5,2020-12-03 13:20:35.939829,versiones react
678,26dec7fe-0de9-4bcd-b896-7115915ab5e7,12595,1,1,2020-12-03 15:19:57.306351,react
679,26dec7fe-0de9-4bcd-b896-7115915ab5e7,11630,2,2,2020-12-03 15:20:10.608997,react
680,26dec7fe-0de9-4bcd-b896-7115915ab5e7,11819,1,3,2020-12-03 15:20:44.238857,frontend
681,26dec7fe-0de9-4bcd-b896-7115915ab5e7,11758,2,3,2020-12-03 15:20:56.165616,frontend
682,26dec7fe-0de9-4bcd-b896-7115915ab5e7,12569,3,5,2020-12-03 15:21:11.720126,frontend
683,26dec7fe-0de9-4bcd-b896-7115915ab5e7,11398,1,5,2020-12-03 15:24:54.497195,como usar git
684,fe1851f9-c3b1-4a76-8d8d-6d73237dae31,11819,1,1,2020-12-03 17:18:25.911954,javascript
685,fe1851f9-c3b1-4a76-8d8d-6d73237dae31,12483,1,3,2020-12-03 17:20:10.182960,gestión
686,fe1851f9-c3b1-4a76-8d8d-6d73237dae31,11881,1,5,2020-12-03 17:20:15.487666,gestión
687,fe1851f9-c3b1-4a76-8d8d-6d73237dae31,12754,1,5,2020-12-03 17:20:24.726435,gestión
688,fe1851f9-c3b1-4a76-8d8d-6d73237dae31,11758,1,4,2020-12-03 17:20:59.328435,orden
689,fe1851f9-c3b1-4a76-8d8d-6d73237dae31,12814,1,4,2020-12-03 17:21:06.346172,orden
690,fe1851f9-c3b1-4a76-8d8d-6d73237dae31,12110,1,1,2020-12-03 17:21:13.988257,orden
691,fe1851f9-c3b1-4a76-8d8d-6d73237dae31,12537,1,1,2020-12-03 17:21:52.618296,grupo
692,fe1851f9-c3b1-4a76-8d8d-6d73237dae31,12192,1,5,2020-12-03 17:22:01.014826,grupo
693,fe1851f9-c3b1-4a76-8d8d-6d73237dae31,12966,1,3,2020-12-03 17:22:06.887023,grupo
694,2e7073ac-e35b-4a7b-9b57-dbd50a14add7,12721,1,3,2020-12-03 18:02:17.082254,Cómo usar git
695,2e7073ac-e35b-4a7b-9b57-dbd50a14add7,12299,1,3,2020-12-03 18:02:39.768573,Cómo usar git
696,2e7073ac-e35b-4a7b-9b57-dbd50a14add7,11398,1,3,2020-12-03 18:03:05.453967,Cómo usar git
697,2e7073ac-e35b-4a7b-9b57-dbd50a14add7,12108,1,5,2020-12-03 18:05:29.838565,Manejo del tiempo
698,2e7073ac-e35b-4a7b-9b57-dbd50a14add7,12276,1,4,2020-12-03 18:06:11.646759,Manejo del tiempo
699,2e7073ac-e35b-4a7b-9b57-dbd50a14add7,11589,1,3,2020-12-03 18:07:18.307532,Manejo del tiempo
700,2e7073ac-e35b-4a7b-9b57-dbd50a14add7,11602,1,5,2020-12-03 18:10:56.837527,React Native
701,2e7073ac-e35b-4a7b-9b57-dbd50a14add7,11654,1,3,2020-12-03 18:11:12.015299,React Native
702,2e7073ac-e35b-4a7b-9b57-dbd50a14add7,12074,1,3,2020-12-03 18:13:29.313877,React Native
703,2e7073ac-e35b-4a7b-9b57-dbd50a14add7,12629,1,5,2020-12-03 18:18:52.999232,jetpack
704,2e7073ac-e35b-4a7b-9b57-dbd50a14add7,11819,1,3,2020-12-03 18:19:12.092781,jetpack
705,2e7073ac-e35b-4a7b-9b57-dbd50a14add7,11994,1,3,2020-12-03 18:19:22.262414,jetpack
706,82035c68-2e63-46ae-b288-f85a90d673ab,12349,1,5,2020-12-04 00:01:24.664851,Tutorial para aprender react
707,82035c68-2e63-46ae-b288-f85a90d673ab,12859,2,4,2020-12-04 00:01:40.005574,Tutorial para aprender react
708,82035c68-2e63-46ae-b288-f85a90d673ab,11819,3,4,2020-12-04 00:01:46.728061,Tutorial para aprender react
709,82035c68-2e63-46ae-b288-f85a90d673ab,12643,1,4,2020-12-04 00:04:06.511788,como usar git
710,82035c68-2e63-46ae-b288-f85a90d673ab,12721,1,5,2020-12-04 00:04:14.817278,como usar git
711,82035c68-2e63-46ae-b288-f85a90d673ab,12858,1,4,2020-12-04 00:04:38.057966,como usar git
712,82035c68-2e63-46ae-b288-f85a90d673ab,11580,1,5,2020-12-04 00:05:13.732367,redux
713,82035c68-2e63-46ae-b288-f85a90d673ab,11819,1,3,2020-12-04 00:06:05.618133,redux
714,82035c68-2e63-46ae-b288-f85a90d673ab,11819,1,3,2020-12-04 00:06:06.253801,redux
715,82035c68-2e63-46ae-b288-f85a90d673ab,12569,1,1,2020-12-04 00:06:14.357755,redux
716,82035c68-2e63-46ae-b288-f85a90d673ab,12888,1,4,2020-12-04 00:08:05.435311,equipo
717,82035c68-2e63-46ae-b288-f85a90d673ab,12591,1,1,2020-12-04 00:08:42.862456,equipo
718,82035c68-2e63-46ae-b288-f85a90d673ab,12537,1,3,2020-12-04 00:08:59.135699,equipo
719,82035c68-2e63-46ae-b288-f85a90d673ab,12725,1,4,2020-12-04 00:09:37.867363,cliente
720,82035c68-2e63-46ae-b288-f85a90d673ab,12995,1,2,2020-12-04 00:09:58.220059,cliente
721,82035c68-2e63-46ae-b288-f85a90d673ab,12812,1,4,2020-12-04 00:10:09.109729,cliente
722,82035c68-2e63-46ae-b288-f85a90d673ab,12812,1,3,2020-12-04 00:10:12.377560,cliente
723,f42b7058-cd69-41d0-ac30-89db92340daa,12595,1,3,2020-12-04 03:21:56.248448,react
724,f42b7058-cd69-41d0-ac30-89db92340daa,11630,2,5,2020-12-04 03:22:17.477272,react
725,f42b7058-cd69-41d0-ac30-89db92340daa,11722,3,4,2020-12-04 03:22:58.068708,react
726,f42b7058-cd69-41d0-ac30-89db92340daa,12349,1,5,2020-12-04 03:28:32.268277,tutorial para aprender react
727,f42b7058-cd69-41d0-ac30-89db92340daa,12744,1,3,2020-12-04 03:30:30.707289,buenas practicas
728,f42b7058-cd69-41d0-ac30-89db92340daa,11580,1,5,2020-12-04 03:35:58.140293,redux
729,f42b7058-cd69-41d0-ac30-89db92340daa,11580,1,4,2020-12-04 03:36:08.510561,redux
730,f42b7058-cd69-41d0-ac30-89db92340daa,12569,1,3,2020-12-04 03:36:33.162242,redux
731,f42b7058-cd69-41d0-ac30-89db92340daa,12380,1,5,2020-12-04 03:36:48.216099,redux
732,f42b7058-cd69-41d0-ac30-89db92340daa,12888,1,5,2020-12-04 03:37:07.567415,cliente
733,f42b7058-cd69-41d0-ac30-89db92340daa,13016,1,5,2020-12-04 03:37:34.191531,cliente
734,f42b7058-cd69-41d0-ac30-89db92340daa,12108,1,3,2020-12-04 03:39:01.745400,tiempo
735,f42b7058-cd69-41d0-ac30-89db92340daa,12840,1,4,2020-12-04 03:39:15.160025,tiempo
736,f42b7058-cd69-41d0-ac30-89db92340daa,11566,1,2,2020-12-04 03:39:27.640083,tiempo
737,1f8b55f5-e2f6-4dd3-93f8-b45619c039a5,11819,1,1,2020-12-04 07:17:09.841668,entregame buenas practicas
738,836e51aa-9ccc-4105-94d2-f05ffd8338b0,12349,1,4,2020-12-04 11:17:34.375781,Tutorial para aprender react
739,836e51aa-9ccc-4105-94d2-f05ffd8338b0,12859,2,4,2020-12-04 11:18:19.383245,Tutorial para aprender react
740,836e51aa-9ccc-4105-94d2-f05ffd8338b0,11819,3,4,2020-12-04 11:20:48.814982,Tutorial para aprender react
741,836e51aa-9ccc-4105-94d2-f05ffd8338b0,11819,1,1,2020-12-04 11:22:39.648770,necesito ayuda con la planificacion de tareas
742,836e51aa-9ccc-4105-94d2-f05ffd8338b0,11838,2,4,2020-12-04 11:23:36.204532,necesito ayuda con la planificacion de tareas
743,836e51aa-9ccc-4105-94d2-f05ffd8338b0,12888,3,5,2020-12-04 11:23:55.119905,necesito ayuda con la planificacion de tareas
744,836e51aa-9ccc-4105-94d2-f05ffd8338b0,11819,1,1,2020-12-04 11:25:02.904285,entregame buenas practicas
745,836e51aa-9ccc-4105-94d2-f05ffd8338b0,12744,2,4,2020-12-04 11:25:11.325506,entregame buenas practicas
746,836e51aa-9ccc-4105-94d2-f05ffd8338b0,12349,3,4,2020-12-04 11:25:26.111511,entregame buenas practicas
747,836e51aa-9ccc-4105-94d2-f05ffd8338b0,12643,1,3,2020-12-04 11:27:28.637925,como usar git
748,836e51aa-9ccc-4105-94d2-f05ffd8338b0,11220,1,3,2020-12-04 11:27:38.348032,como usar git
749,836e51aa-9ccc-4105-94d2-f05ffd8338b0,11562,1,3,2020-12-04 11:27:47.280103,como usar git
750,836e51aa-9ccc-4105-94d2-f05ffd8338b0,12061,1,3,2020-12-04 11:28:38.492110,node
751,836e51aa-9ccc-4105-94d2-f05ffd8338b0,11254,1,2,2020-12-04 11:29:22.589563,node
752,836e51aa-9ccc-4105-94d2-f05ffd8338b0,11590,1,3,2020-12-04 11:29:47.213410,node
753,836e51aa-9ccc-4105-94d2-f05ffd8338b0,12011,1,3,2020-12-04 11:30:12.746178,graphql
754,836e51aa-9ccc-4105-94d2-f05ffd8338b0,12406,1,5,2020-12-04 11:30:18.397186,graphql
755,836e51aa-9ccc-4105-94d2-f05ffd8338b0,12985,1,2,2020-12-04 11:30:33.855391,graphql
756,836e51aa-9ccc-4105-94d2-f05ffd8338b0,12469,1,3,2020-12-04 11:30:58.431740,expo
757,836e51aa-9ccc-4105-94d2-f05ffd8338b0,12790,1,3,2020-12-04 11:31:02.734248,expo
758,836e51aa-9ccc-4105-94d2-f05ffd8338b0,12125,1,5,2020-12-04 11:31:10.549273,expo
759,3e7d087b-6cfd-4887-b172-9bf74ad04462,12349,1,5,2020-12-04 12:38:21.188331,Tutorial para aprender react
760,3e7d087b-6cfd-4887-b172-9bf74ad04462,12859,2,4,2020-12-04 12:39:58.732377,Tutorial para aprender react
761,3e7d087b-6cfd-4887-b172-9bf74ad04462,11819,3,4,2020-12-04 12:41:01.775275,Tutorial para aprender react
762,3e7d087b-6cfd-4887-b172-9bf74ad04462,11819,1,1,2020-12-04 12:44:03.806386,Necesito ayuda con la planificacion de tareas
763,3e7d087b-6cfd-4887-b172-9bf74ad04462,11838,2,3,2020-12-04 12:45:16.294068,Necesito ayuda con la planificacion de tareas
764,3e7d087b-6cfd-4887-b172-9bf74ad04462,12888,3,1,2020-12-04 12:46:41.435789,Necesito ayuda con la planificacion de tareas
765,3e7d087b-6cfd-4887-b172-9bf74ad04462,11819,1,1,2020-12-04 12:48:27.976204,Entregame buenas prácticas
766,3e7d087b-6cfd-4887-b172-9bf74ad04462,12888,2,1,2020-12-04 12:48:40.857103,Entregame buenas prácticas
767,3e7d087b-6cfd-4887-b172-9bf74ad04462,11758,3,1,2020-12-04 12:51:55.717255,Entregame buenas prácticas
768,3e7d087b-6cfd-4887-b172-9bf74ad04462,12721,1,3,2020-12-04 12:56:41.819742,Cómo usar git
769,3e7d087b-6cfd-4887-b172-9bf74ad04462,11398,1,1,2020-12-04 12:58:16.733153,Cómo usar git
770,3e7d087b-6cfd-4887-b172-9bf74ad04462,11220,1,1,2020-12-04 12:59:17.682125,Cómo usar git
771,3e7d087b-6cfd-4887-b172-9bf74ad04462,11220,1,2,2020-12-04 12:59:22.418084,Cómo usar git
772,3e7d087b-6cfd-4887-b172-9bf74ad04462,11580,1,5,2020-12-04 13:02:08.875096,redux
773,3e7d087b-6cfd-4887-b172-9bf74ad04462,11819,1,2,2020-12-04 13:02:16.893353,redux
774,3e7d087b-6cfd-4887-b172-9bf74ad04462,11758,1,2,2020-12-04 13:02:24.011867,redux
775,3e7d087b-6cfd-4887-b172-9bf74ad04462,11770,1,3,2020-12-04 13:04:31.989771,deploy
776,3e7d087b-6cfd-4887-b172-9bf74ad04462,12902,1,3,2020-12-04 13:04:47.581735,deploy
777,3e7d087b-6cfd-4887-b172-9bf74ad04462,12371,1,3,2020-12-04 13:05:13.801356,deploy
778,3e7d087b-6cfd-4887-b172-9bf74ad04462,12146,1,5,2020-12-04 13:07:09.931555,salud mental
779,3e7d087b-6cfd-4887-b172-9bf74ad04462,12068,1,1,2020-12-04 13:07:33.490119,salud mental
780,3e7d087b-6cfd-4887-b172-9bf74ad04462,12068,1,1,2020-12-04 13:07:34.166949,salud mental
781,3e7d087b-6cfd-4887-b172-9bf74ad04462,11809,1,5,2020-12-04 13:07:41.976528,salud mental
782,e87b05c9-be0c-4451-99a1-f9771fcb1703,12068,1,2,2020-12-04 15:26:07.091830,salud mental
783,e87b05c9-be0c-4451-99a1-f9771fcb1703,12997,2,4,2020-12-04 15:26:52.477701,salud mental
784,e87b05c9-be0c-4451-99a1-f9771fcb1703,12146,3,4,2020-12-04 15:28:14.050415,salud mental
785,0bab316b-84d2-49f0-8e9a-793cad66aeef,12349,1,4,2020-12-04 16:55:28.913641,tutorial para aprender react
786,0bab316b-84d2-49f0-8e9a-793cad66aeef,11819,1,1,2020-12-04 17:00:19.783227,entrégame buenas prácticas
787,0bab316b-84d2-49f0-8e9a-793cad66aeef,12888,2,1,2020-12-04 17:00:34.997918,entrégame buenas prácticas
788,0bab316b-84d2-49f0-8e9a-793cad66aeef,11622,1,5,2020-12-04 17:02:35.113350,git
789,0bab316b-84d2-49f0-8e9a-793cad66aeef,11622,1,4,2020-12-04 17:02:38.822682,git
790,0bab316b-84d2-49f0-8e9a-793cad66aeef,11622,1,3,2020-12-04 17:03:34.241435,git
791,0bab316b-84d2-49f0-8e9a-793cad66aeef,11622,1,4,2020-12-04 17:03:38.783134,git
792,0bab316b-84d2-49f0-8e9a-793cad66aeef,12721,1,3,2020-12-04 17:05:46.285949,cómo usar git
793,0bab316b-84d2-49f0-8e9a-793cad66aeef,12299,1,3,2020-12-04 17:05:53.420962,cómo usar git
794,0bab316b-84d2-49f0-8e9a-793cad66aeef,11398,1,3,2020-12-04 17:05:56.738449,cómo usar git
795,0bab316b-84d2-49f0-8e9a-793cad66aeef,12947,1,2,2020-12-04 17:13:58.906637,hooks
796,0bab316b-84d2-49f0-8e9a-793cad66aeef,12947,1,3,2020-12-04 17:14:01.448848,hooks
797,0bab316b-84d2-49f0-8e9a-793cad66aeef,12695,1,3,2020-12-04 17:14:07.996832,hooks
798,0bab316b-84d2-49f0-8e9a-793cad66aeef,12516,1,3,2020-12-04 17:14:15.047856,hooks
799,0bab316b-84d2-49f0-8e9a-793cad66aeef,12595,1,2,2020-12-04 17:14:24.989905,react
800,0bab316b-84d2-49f0-8e9a-793cad66aeef,11630,1,3,2020-12-04 17:14:30.275842,react
801,0bab316b-84d2-49f0-8e9a-793cad66aeef,11722,1,3,2020-12-04 17:14:34.229213,react
802,0bab316b-84d2-49f0-8e9a-793cad66aeef,12956,1,3,2020-12-04 17:15:26.168809,css
803,0bab316b-84d2-49f0-8e9a-793cad66aeef,12533,1,3,2020-12-04 17:15:32.173588,css
804,0bab316b-84d2-49f0-8e9a-793cad66aeef,12096,1,1,2020-12-04 17:15:42.050435,css
805,a8090b14-8472-4d7d-bcbb-3919944a91da,12349,1,4,2020-12-04 17:58:27.155134,quiero aprender react
806,a8090b14-8472-4d7d-bcbb-3919944a91da,11819,2,3,2020-12-04 17:59:37.248392,quiero aprender react
807,a8090b14-8472-4d7d-bcbb-3919944a91da,12859,3,4,2020-12-04 18:00:28.137644,quiero aprender react
808,a8090b14-8472-4d7d-bcbb-3919944a91da,11819,1,4,2020-12-04 18:03:12.901771,necesito ayuda con la planificacion de tareas
809,a8090b14-8472-4d7d-bcbb-3919944a91da,12721,1,5,2020-12-04 18:07:02.841942,como usar git
810,a8090b14-8472-4d7d-bcbb-3919944a91da,12721,1,5,2020-12-04 18:07:02.853982,como usar git
811,a8090b14-8472-4d7d-bcbb-3919944a91da,12721,1,5,2020-12-04 18:07:03.765617,como usar git
812,a8090b14-8472-4d7d-bcbb-3919944a91da,12888,1,4,2020-12-04 18:10:02.250800,requisitos de usuario
813,a8090b14-8472-4d7d-bcbb-3919944a91da,12849,1,5,2020-12-04 18:10:41.652526,requisitos de usuario
814,a8090b14-8472-4d7d-bcbb-3919944a91da,12616,1,3,2020-12-04 18:11:12.234314,requisitos de usuario
815,a8090b14-8472-4d7d-bcbb-3919944a91da,11194,1,4,2020-12-04 18:11:56.652319,arquitectura
816,a8090b14-8472-4d7d-bcbb-3919944a91da,12208,1,4,2020-12-04 18:12:07.556784,arquitectura
817,a8090b14-8472-4d7d-bcbb-3919944a91da,11897,1,4,2020-12-04 18:12:20.339056,arquitectura
818,a8090b14-8472-4d7d-bcbb-3919944a91da,12946,1,5,2020-12-04 18:13:37.561996,trabajo en equipo
819,a8090b14-8472-4d7d-bcbb-3919944a91da,12817,1,5,2020-12-04 18:14:02.029635,trabajo en equipo
820,a8090b14-8472-4d7d-bcbb-3919944a91da,12526,1,3,2020-12-04 18:14:14.647247,trabajo en equipo
821,a8090b14-8472-4d7d-bcbb-3919944a91da,12526,1,5,2020-12-04 18:14:19.842403,trabajo en equipo
822,21768d67-b0eb-4a95-87a7-a109cb6f5cbf,12595,1,1,2020-12-04 19:22:35.331243,react
823,21768d67-b0eb-4a95-87a7-a109cb6f5cbf,11630,2,2,2020-12-04 19:23:00.943923,react
824,21768d67-b0eb-4a95-87a7-a109cb6f5cbf,11722,3,3,2020-12-04 19:23:41.810857,react
825,21768d67-b0eb-4a95-87a7-a109cb6f5cbf,11819,1,1,2020-12-04 19:33:25.433723,Necesito ayuda con la planificacion de tareas
826,21768d67-b0eb-4a95-87a7-a109cb6f5cbf,11838,2,2,2020-12-04 19:34:35.212744,Necesito ayuda con la planificacion de tareas
827,21768d67-b0eb-4a95-87a7-a109cb6f5cbf,12888,3,3,2020-12-04 19:35:17.680361,Necesito ayuda con la planificacion de tareas
828,21768d67-b0eb-4a95-87a7-a109cb6f5cbf,11819,1,1,2020-12-04 19:36:15.163077,Entregame buenas prácticas
829,21768d67-b0eb-4a95-87a7-a109cb6f5cbf,12595,1,1,2020-12-04 19:42:08.155302,react
830,21768d67-b0eb-4a95-87a7-a109cb6f5cbf,11630,1,1,2020-12-04 19:42:15.866179,react
831,21768d67-b0eb-4a95-87a7-a109cb6f5cbf,12095,1,5,2020-12-04 19:42:41.046243,react
832,21768d67-b0eb-4a95-87a7-a109cb6f5cbf,12197,1,3,2020-12-04 19:43:52.958863,docker
833,21768d67-b0eb-4a95-87a7-a109cb6f5cbf,13018,1,3,2020-12-04 19:44:18.144455,docker
834,21768d67-b0eb-4a95-87a7-a109cb6f5cbf,13033,1,3,2020-12-04 19:51:00.669326,docker
835,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,12595,1,2,2020-12-04 23:24:21.279844,react
836,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,11630,2,5,2020-12-04 23:24:37.465180,react
837,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,11819,1,5,2020-12-04 23:25:45.654148,sagemaker
838,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,12349,1,5,2020-12-04 23:29:39.047698,tutorial para aprender react
839,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,12859,2,5,2020-12-04 23:30:33.727792,tutorial para aprender react
840,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,11819,3,5,2020-12-04 23:30:42.463824,tutorial para aprender react
841,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,12964,1,5,2020-12-04 23:34:57.709844,inteligencia artificial
842,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,12964,1,5,2020-12-04 23:35:22.955055,inteligencia artificial
843,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,13010,2,5,2020-12-04 23:35:34.062202,inteligencia artificial
844,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,12264,3,3,2020-12-04 23:35:43.950745,inteligencia artificial
845,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,12721,1,4,2020-12-04 23:38:36.680964,como usar git
846,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,11398,1,4,2020-12-04 23:39:05.966219,como usar git
847,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,12299,1,4,2020-12-04 23:39:18.236916,como usar git
848,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,11239,1,4,2020-12-04 23:39:50.827942,como usar git
849,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,12964,1,5,2020-12-04 23:41:50.953990,inteligencia artificial
850,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,13010,1,5,2020-12-04 23:42:06.108219,inteligencia artificial
851,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,12641,1,5,2020-12-04 23:42:21.579622,inteligencia artificial
852,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,12912,1,4,2020-12-04 23:43:42.677019,machine learning
853,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,13008,1,5,2020-12-04 23:43:53.496504,machine learning
854,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,12638,1,5,2020-12-04 23:44:12.632612,machine learning
855,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,11819,1,4,2020-12-04 23:44:56.286335,vue
856,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,12349,1,4,2020-12-04 23:45:04.685157,vue
857,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,12569,1,2,2020-12-04 23:45:20.464454,vue
858,d058bbca-89f5-40a5-a59b-c7bb5a332ed5,11758,1,5,2020-12-04 23:45:28.314847,vue
859,66c18a27-a43f-4f27-aa66-5e50a9bd1b99,12859,1,3,2020-12-05 21:31:09.274672,tutorial para react
860,66c18a27-a43f-4f27-aa66-5e50a9bd1b99,12349,2,5,2020-12-05 21:31:59.957781,tutorial para react
861,66c18a27-a43f-4f27-aa66-5e50a9bd1b99,11819,3,2,2020-12-05 21:32:29.859364,tutorial para react
862,66c18a27-a43f-4f27-aa66-5e50a9bd1b99,11819,1,2,2020-12-05 21:35:07.626831,necesito ayuda con la planificaciond e tareas
863,66c18a27-a43f-4f27-aa66-5e50a9bd1b99,11819,1,2,2020-12-05 21:37:17.507015,entregame buenas practicas
864,66c18a27-a43f-4f27-aa66-5e50a9bd1b99,12744,2,4,2020-12-05 21:37:48.773805,entregame buenas practicas
865,66c18a27-a43f-4f27-aa66-5e50a9bd1b99,12349,3,2,2020-12-05 21:38:07.908976,entregame buenas practicas
866,66c18a27-a43f-4f27-aa66-5e50a9bd1b99,11398,1,4,2020-12-05 21:40:34.440572,como usar git
867,66c18a27-a43f-4f27-aa66-5e50a9bd1b99,12721,1,4,2020-12-05 21:40:50.976379,como usar git
868,66c18a27-a43f-4f27-aa66-5e50a9bd1b99,11239,1,3,2020-12-05 21:41:08.675499,como usar git
869,66c18a27-a43f-4f27-aa66-5e50a9bd1b99,12888,1,4,2020-12-05 21:42:53.031784,apollo
870,66c18a27-a43f-4f27-aa66-5e50a9bd1b99,12569,1,1,2020-12-05 21:43:08.022953,apollo
871,66c18a27-a43f-4f27-aa66-5e50a9bd1b99,12418,1,2,2020-12-05 21:43:40.292998,apollo
872,66c18a27-a43f-4f27-aa66-5e50a9bd1b99,12406,1,4,2020-12-05 21:44:22.249849,graph ql
